J97-4003	Background	inv-nmod introduce V	1
J97-4003	Background	conj compound Cliticization N	2
J97-4003	Background	inv-nmod csubjpass base V	1
J97-4003	Background	inv-nmod inv-dobj give V	1
J97-4003	Background	compound Sag N	2
J97-4003	Background	acl mark to T	1
J97-4003	Background	dobj nummod .5 C	1
J97-4003	Background	inv-nmod nsubjpass reader N	1
J97-4003	Background	acl dobj element N	1
J97-4003	Background	inv-compound show N	1
J97-4003	Background	inv-nsubjpass inv-acl:relcl disjunction N	2
J97-4003	Background	inv-nmod inv-advcl treat V	1
J97-4003	Background	inv-nmod amod lexical J	2
J97-4003	Background	inv-dobj split V	1
J97-4003	Background	inv-dep det the D	2
J97-4003	Background	inv-dobj auxpass be V	1
J97-4003	Background	inv-nmod nmod example N	2
J97-4003	Background	nsubj amod lexical J	1
J97-4003	Background	inv-conj case by I	2
J97-4003	Background	inv-dep case of I	1
J97-4003	Background	inv-nsubjpass nmod system N	1
J97-4003	Background	inv-nsubjpass xcomp circumvent V	2
J97-4003	Background	conj the D	2
J97-4003	Background	case in I	2
J97-4003	Background	inv-nsubjpass aux have V	1
J97-4003	Background	inv-dep inv-nmod argument N	1
J97-4003	Background	conj acl operate V	2
J97-4003	Background	inv-nmod inv-acl rule N	1
J97-4003	Background	inv-nmod mark as I	1
J97-4003	Background	inv-conj case such J	1
J97-4003	Background	inv-nmod adopt V	1
J97-4003	Background	inv-nsubjpass use V	3
J97-4003	Background	inv-nsubj ccomp integrate V	1
J97-4003	Background	acl:relcl dobj rule N	1
J97-4003	Background	inv-nmod punct , ,	4
J97-4003	Background	inv-nmod provide V	1
J97-4003	Background	conj det the D	2
J97-4003	Background	inv-conj inv-nmod present V	1
J97-4003	Background	punct , ,	1
J97-4003	Background	inv-nmod nmod execution N	1
J97-4003	Background	case as I	2
J97-4003	Background	inv-nsubj propose V	1
J97-4003	Background	inv-dep complement N	1
J97-4003	Background	inv-nmod amod set-theoretical J	1
J97-4003	Background	compound Extraction N	2
J97-4003	Background	conj compound Rule N	2
J97-4003	Background	dobj compound Lexical N	1
J97-4003	Background	inv-conj cc and C	2
J97-4003	Background	acl:relcl nsubj that W	1
J97-4003	Background	case of I	1
J97-4003	Background	inv-conj compound Rule N	1
J97-4003	Background	dobj compound Meta-Level N	1
J97-4003	Background	inv-nmod inv-acl language N	1
J97-4003	Background	inv-conj compound Lexical N	1
J97-4003	Background	inv-conj inv-nmod require V	1
J97-4003	Background	inv-conj det the D	1
J97-4003	Background	inv-conj inv-nmod rule N	1
J97-4003	Background	inv-nmod propose V	1
J97-4003	Background	inv-nmod rule N	2
J97-4003	Background	inv-dep amod lexical J	2
J97-4003	Background	nsubj amod description-level J	1
J97-4003	Background	inv-nmod give V	1
J97-4003	Background	case mwe as I	2
J97-4003	Background	inv-nmod advmod also R	1
J97-4003	Background	inv-nsubjpass auxpass be V	3
J97-4003	Background	inv-nmod det the D	1
J97-4003	Background	inv-nsubjpass aux can M	2
J97-4003	Background	compound lkb N	1
J97-4003	Background	inv-dep inv-dobj propose V	2
J97-4003	Background	acl:relcl use V	1
J97-4003	Background	det the D	4
J97-4003	Background	inv-conj Pollard N	2
J97-4003	Background	inv-nmod inv-dobj use V	2
J97-4003	Background	inv-compound ccomp question N	1
J97-4003	Background	conj CITANCE N	2
J97-4003	Background	inv-nmod auxpass be V	4
J97-4003	Background	inv-nsubj argue V	1
J97-4003	Background	inv-nmod advmod sometimes R	2
J97-4003	Background	nummod 27 C	1
J97-4003	Background	case to T	3
J97-4003	Background	inv-nmod nmod discussion N	1
J97-4003	Background	dobj nummod 2.2.1 C	1
J97-4003	Background	amod 10 C	1
J97-4003	Background	nsubj rule N	1
J97-4003	Background	inv-dep amod meta-level J	2
J97-4003	Background	inv-nmod inv-acl signature N	1
J97-4003	Background	conj compound Complement N	2
J97-4003	Background	inv-nmod nsubjpass interpretation N	2
J97-4003	Background	compound Rule N	3
E03-1007	Uses	det the D	2
E03-1007	Uses	inv-nsubj present V	1
E03-1007	Uses	inv-nmod inv-nmod perform V	1
E03-1007	Uses	compound translation N	1
E03-1007	Uses	inv-nmod det a D	1
E03-1007	Uses	compound approach N	1
E03-1007	Uses	amod entropy J	1
E03-1007	Uses	inv-nmod implementation N	1
E03-1007	Uses	compound model N	1
E03-1007	Uses	compound ibm-4 N	1
E03-1007	Uses	inv-nsubj dobj framework N	1
E03-1007	Uses	compound maximum N	1
E03-1007	Uses	case of I	1
E03-1007	Uses	inv-nmod case with I	1
E03-1007	Background	compound example N	2
E03-1007	Background	cc or C	1
E03-1007	Background	case for I	3
E03-1007	Background	inv-nmod nmod introduction N	1
E03-1007	Background	conj citance N	1
E03-1007	Background	inv-nmod auxpass be V	1
E03-1007	Background	inv-nmod see V	2
E03-1007	Background	compound instance N	1
E03-1007	Background	inv-nmod refer V	1
E03-1007	Background	inv-nmod punct , ,	2
E03-1007	Background	inv-nmod nsubjpass reader N	1
E03-1007	Background	inv-nmod inv-acl description N	2
E03-1007	Background	inv-nmod nmod literature N	1
D11-1138	Motivation	inv-nmod inv-dobj do V	1
D11-1138	Motivation	case on I	1
D11-1138	Motivation	inv-nmod worse J	1
D11-1138	Motivation	conj det these D	1
D11-1138	Motivation	compound translation N	1
D11-1138	Motivation	inv-nmod mark to T	1
D11-1138	Motivation	inv-nmod advmod directly R	1
D11-1138	Motivation	compound dependency N	1
D11-1138	Motivation	conj dependency N	1
D11-1138	Motivation	inv-nmod correlate V	1
D11-1138	Motivation	amod longer J	1
D11-1138	Motivation	inv-nmod conj simpler J	1
D11-1138	Motivation	inv-nmod cc and C	1
D11-1138	Motivation	compound quality N	1
D11-1138	Motivation	cc and C	1
D11-1138	Motivation	inv-nmod inv-xcomp show V	1
D11-1138	Motivation	case with I	1
D11-1138	Uses	nmod nmod 8 C	1
D11-1138	Uses	inv-dobj punct , ,	1
D11-1138	Uses	inv-dobj nmod term N	1
D11-1138	Uses	inv-dobj compound Wall N	1
D11-1138	Uses	acl dobj strategy N	2
D11-1138	Uses	amod arc-factored J	2
D11-1138	Uses	inv-dobj nsubj corpus N	1
D11-1138	Uses	inv-dobj cop be V	1
D11-1138	Uses	inv-dobj compound Penn N	1
D11-1138	Uses	inv-nsubjpass train V	2
D11-1138	Uses	compound compound attachment N	1
D11-1138	Uses	compound score N	1
D11-1138	Uses	nmod det a D	1
D11-1138	Uses	inv-dep inv-dobj generate V	1
D11-1138	Uses	inv-nmod inv-nmod base V	1
D11-1138	Uses	compound parsing N	2
D11-1138	Uses	nmod size N	1
D11-1138	Uses	nmod compound beam N	1
D11-1138	Uses	inv-nmod inv-xcomp train V	1
D11-1138	Uses	compound appos las N	1
D11-1138	Uses	inv-nsubjpass auxpass be V	2
D11-1138	Uses	compound dependency N	2
D11-1138	Uses	appos punct -rrb- -	1
D11-1138	Uses	inv-nmod det the D	1
D11-1138	Uses	appos PTB N	1
D11-1138	Uses	inv-nmod case on I	1
D11-1138	Uses	amod transition-based J	2
D11-1138	Uses	acl:relcl dobj 8 C	1
D11-1138	Uses	inv-nmod inv-dobj base V	2
D11-1138	Uses	inv-nmod algorithm N	2
D11-1138	Uses	acl:relcl = J	1
D11-1138	Uses	inv-conj amod unlabeled J	1
D11-1138	Uses	inv-nmod dobj algorithm N	1
D11-1138	Uses	punct , ,	1
D11-1138	Uses	inv-dobj det the D	1
D11-1138	Uses	inv-nmod work N	1
D11-1138	Uses	compound framework N	2
D11-1138	Uses	acl:relcl advmod where W	1
D11-1138	Uses	inv-dep list N	1
D11-1138	Uses	case as I	1
D11-1138	Uses	inv-conj appos ua N	1
D11-1138	Uses	acl use V	2
D11-1138	Uses	inv-conj inv-dep metric N	1
D11-1138	Uses	inv-conj score N	1
D11-1138	Uses	inv-conj compound attachment N	1
D11-1138	Uses	compound parameterization N	2
D11-1138	Uses	cc and C	2
D11-1138	Uses	acl:relcl nmod experiment N	1
D11-1138	Uses	appos punct -lrb- -	1
D11-1138	Uses	inv-nmod use V	1
D11-1138	Uses	inv-dobj compound Street N	1
D11-1138	Uses	inv-dobj compound Journal N	1
D11-1138	Uses	inv-dobj Treebank N	1
D11-1138	Uses	acl:relcl nsubj k N	1
D11-1138	Uses	inv-dep compound k-best N	1
D11-1138	Uses	inv-nmod compound parsing N	2
D11-1138	Uses	inv-conj cc and C	1
D11-1138	Uses	inv-nsubjpass xcomp use V	2
D11-1138	Uses	det a D	2
D11-1138	Uses	case of I	1
D11-1138	Uses	case in I	1
D11-1138	Uses	compound amod label V	1
D11-1138	Uses	nmod case with I	1
D11-1138	Uses	case with I	2
D11-1138	CompareOrContrast	inv-dobj learn V	1
D11-1138	CompareOrContrast	inv-nmod inv-nsubj investigate V	1
D11-1138	CompareOrContrast	inv-nmod those D	1
D11-1138	CompareOrContrast	inv-nmod det a D	1
D11-1138	CompareOrContrast	inv-nmod inv-nmod similar J	1
D11-1138	CompareOrContrast	inv-nmod mark as I	1
D11-1138	CompareOrContrast	acl:relcl dobj algorithm N	1
D11-1138	CompareOrContrast	inv-nmod similar J	1
D11-1138	CompareOrContrast	inv-nmod amod recent J	1
D11-1138	CompareOrContrast	case by I	1
D11-1138	CompareOrContrast	inv-nmod inv-advcl self-training J	1
D11-1138	CompareOrContrast	acl:relcl introduce V	1
D11-1138	CompareOrContrast	inv-nmod inv-dep be V	1
D11-1138	CompareOrContrast	inv-nmod study N	1
D11-1138	CompareOrContrast	inv-nmod cop be V	1
D11-1138	CompareOrContrast	inv-nmod that I	1
D11-1138	CompareOrContrast	inv-dobj inv-xcomp drive V	1
D11-1138	CompareOrContrast	inv-nmod nsubj it P	1
D11-1138	CompareOrContrast	punct , ,	1
D11-1138	CompareOrContrast	inv-nmod case to T	1
D11-1138	CompareOrContrast	inv-nmod nmod vein N	1
D11-1138	CompareOrContrast	inv-nsubj dobj algorithm N	1
D11-1138	CompareOrContrast	amod self-training J	1
D11-1138	CompareOrContrast	case to T	1
D11-1138	CompareOrContrast	inv-nsubj ccomp tend V	1
D11-1138	CompareOrContrast	inv-nsubj present V	1
D11-1138	CompareOrContrast	acl:relcl nsubj who W	1
D11-1138	CompareOrContrast	case from I	1
D11-1138	CompareOrContrast	case of I	1
D11-1138	CompareOrContrast	inv-nsubj observe V	1
D11-1138	Background	amod out-of-domain J	4
D11-1138	Background	compound parser N	1
D11-1138	Background	amod textual J	1
D11-1138	Background	inv-appos punct , ,	2
D11-1138	Background	conj constraint N	1
D11-1138	Background	inv-appos inv-nmod identical J	1
D11-1138	Background	advmod e.g. F	1
D11-1138	Background	inv-appos compound perceptron N	1
D11-1138	Background	appos compound sentiment N	1
D11-1138	Background	amod reranking J	1
D11-1138	Background	conj amod textual J	1
D11-1138	Background	inv-dobj employ V	1
D11-1138	Background	appos dep CITANCE N	1
D11-1138	Background	inv-dobj answer V	1
D11-1138	Background	appos analysis N	1
D11-1138	Background	compound MT N	1
D11-1138	Background	inv-conj CITANCE N	1
D11-1138	Background	inv-appos amod standard J	1
D11-1138	Background	case on I	5
D11-1138	Background	punct , ,	5
D11-1138	Background	inv-nmod work N	1
D11-1138	Background	amod generalize V	1
D11-1138	Background	inv-appos proof N	1
D11-1138	Background	inv-conj compound information N	1
D11-1138	Background	compound information N	1
D11-1138	Background	cc and C	3
D11-1138	Background	case like I	1
D11-1138	Background	inv-nmod inv-dobj include V	1
D11-1138	Background	inv-dobj inv-xcomp be V	1
D11-1138	Background	compound reordering N	1
D11-1138	Background	conj task N	1
D11-1138	Background	conj compound regularization N	1
D11-1138	Background	inv-conj cc and C	2
D11-1138	Background	conj amod many J	1
D11-1138	Background	inv-appos case to T	1
D11-1138	Background	inv-conj conj task N	1
D11-1138	Background	inv-appos det the D	1
D11-1138	Background	inv-dobj learn V	1
D11-1138	Background	inv-dobj mark to T	1
D11-1138	Background	inv-conj inv-dep analysis N	1
D11-1138	Background	compound datum N	4
D11-1138	Background	inv-dep analysis N	1
D11-1138	Background	conj CITANCE N	1
D11-1138	Background	compound extraction N	1
D11-1138	Background	inv-nmod run V	4
D11-1138	Background	inv-conj citance N	1
D11-1138	Background	inv-dep compound sentiment N	1
D11-1138	Background	inv-dobj inv-acl question N	1
D11-1138	Background	inv-conj compound extraction N	1
D11-1138	Background	inv-dep inv-appos CITANCE N	1
D11-1138	Background	inv-nmod inv-advcl degrade V	4
D11-1138	Background	inv-dobj inv-xcomp drive V	1
D11-1138	Background	conj compound reordering N	1
D11-1138	Background	compound expectation N	1
D11-1138	Background	inv-conj punct , ,	2
D11-1138	Background	conj amod posterior J	1
D11-1138	Background	conj amod other J	1
D11-1138	Background	conj acl drive V	1
D11-1138	Background	conj compound entailment N	1
D11-1138	Background	inv-conj case like I	1
D11-1138	Background	conj citance N	2
D11-1138	Background	conj compound MT N	1
D11-1138	Background	compound entailment N	1
D11-1138	Background	inv-nmod advmod when W	4
D14-1157	CompareOrContrast	inv-nmod amod previous J	1
D14-1157	CompareOrContrast	inv-nmod nmod:poss our P	1
D14-1157	CompareOrContrast	inv-nmod inv-nmod line N	1
D14-1157	CompareOrContrast	inv-nmod finding N	1
D14-1157	CompareOrContrast	dep nmod attempt N	1
D14-1157	CompareOrContrast	case from I	1
D14-1157	CompareOrContrast	dep candidate N	1
D14-1157	CompareOrContrast	dep det that W	1
D14-1157	CompareOrContrast	inv-nmod case with I	1
P10-2002	Motivation	amod previous J	2
P10-2002	Motivation	inv-nmod inv-conj reduce V	2
P10-2002	Motivation	case by I	2
P10-2002	Motivation	compound work N	2
P10-2002	Motivation	dep 1 C	2
P10-2002	Motivation	inv-nmod nsubjpass some D	2
P10-2002	Motivation	inv-nmod inspire V	2
P10-2002	Motivation	inv-nmod auxpass be V	2
P10-2002	Motivation	punct : :	2
W04-0910	Future	case on I	2
W04-0910	Future	inv-nsubj dobj converse N	1
W04-0910	Future	inv-nmod inv-acl method N	2
W04-0910	Future	inv-nsubj nmod particular J	1
W04-0910	Future	inv-nsubj punct , ,	1
W04-0910	Future	compound similarity N	2
W04-0910	Future	inv-nsubj list V	1
W04-0910	Future	inv-nmod base V	2
W04-0910	Future	amod distributional J	2
W04-0910	Uses	inv-dep case of I	1
W04-0910	Uses	inv-dep conj element N	1
W04-0910	Uses	inv-dep inv-nmod inventory N	1
W04-0910	Uses	inv-dep frame N	1
W04-0910	Uses	inv-dep cc and C	1
W04-0910	CompareOrContrast	inv-nmod inv-nmod semantics N	3
W04-0910	CompareOrContrast	inv-nmod line N	3
W04-0910	CompareOrContrast	case mwe to T	1
W04-0910	CompareOrContrast	inv-nmod dobj they P	1
W04-0910	CompareOrContrast	inv-nmod det the D	3
W04-0910	CompareOrContrast	inv-nmod inv-conj year N	1
W04-0910	CompareOrContrast	case accord V	1
W04-0910	CompareOrContrast	inv-nmod group V	1
W04-0910	CompareOrContrast	inv-nmod case along I	3
W04-0910	CompareOrContrast	case of I	3
W04-0910	CompareOrContrast	compound phenomenon N	1
W04-0910	CompareOrContrast	compound linguistics N	1
W04-0910	Background	inv-nmod describe V	1
W04-0910	Background	nsubj nmod dictionnary N	1
W04-0910	Background	nsubj cop be V	1
W04-0910	Background	cop be V	1
W04-0910	Background	inv-nsubj good J	1
W04-0910	Background	inv-conj syntactic N	1
W04-0910	Background	conj resource N	1
W04-0910	Background	inv-nsubj inv-acl:relcl line N	1
W04-0910	Background	inv-nsubj punct , ,	3
W04-0910	Background	inv-nsubj learn V	1
W04-0910	Background	inv-conj inv-nsubj learn V	1
W04-0910	Background	inv-nsubj advcl give V	1
W04-0910	Background	inv-compound compound acquire N	1
W04-0910	Background	inv-nmod punct , ,	1
W04-0910	Background	inv-conj dep derive V	1
W04-0910	Background	inv-nsubj cc and C	1
W04-0910	Background	inv-nmod dep available J	1
W04-0910	Background	inv-nsubj ccomp show V	2
W04-0910	Background	inv-compound appos rule N	1
W04-0910	Background	inv-compound template N	1
W04-0910	Background	cc and C	2
W04-0910	Background	amod derive V	1
W04-0910	Background	inv-compound punct , ,	1
W04-0910	Background	inv-nsubj use V	1
W04-0910	Background	inv-compound nmod instance N	1
W04-0910	Background	compound application N	1
W04-0910	Background	inv-nsubj nmod corpus N	1
W04-0910	Background	inv-nmod advmod partially R	1
W04-0910	Background	inv-conj cc and C	4
W04-0910	Background	inv-conj conj representation N	1
W04-0910	Background	inv-nmod compound construction N	1
W04-0910	Background	inv-nmod punct -- :	1
W04-0910	Background	amod available J	1
W04-0910	Background	inv-nmod amod semantic J	1
W04-0910	Background	inv-conj citance N	1
W04-0910	Background	inv-nsubj dobj measure N	1
W04-0910	Background	inv-nsubj cop be V	1
W04-0910	Background	compound tree N	1
W04-0910	Background	inv-nsubj nmod instance N	2
W04-0910	Background	inv-conj inv-dep structure N	1
W04-0910	Background	inv-nmod nmod paraphrase N	1
W04-0910	Background	inv-compound nmod corpora N	1
W04-0910	Background	nsubj advmod relatively R	1
W04-0910	Background	det the D	1
W04-0910	Background	inv-nsubj dobj template N	1
W04-0910	Background	inv-nsubj advmod thus R	2
W04-0910	Background	inv-conj tree N	1
W04-0910	Background	inv-nmod auxpass be V	1
W04-0910	Background	inv-nsubj advmod similarly R	1
W04-0910	Background	conj det a D	1
W04-0910	Background	amod related J	1
W04-0910	Background	inv-compound compound two-argument N	1
W04-0910	Background	inv-nsubj advcl identify V	1
W04-0910	Background	inv-conj case with I	1
W04-0910	Background	inv-nsubj describe V	2
W04-0910	Background	inv-conj inv-nmod annotated J	1
W04-0910	Background	conj citance N	1
W04-0910	Background	inv-nmod proceeds N	1
W04-0910	Background	inv-nmod dep common J	1
W04-0910	Background	inv-nmod nsubjpass alternation N	1
W04-0910	Background	nsubj nsubj case N	1
W04-0910	Background	case from I	1
W04-0910	Background	inv-nmod cc rather R	1
W04-0910	Background	case in I	1
W04-0910	Background	nsubj straigthtforward J	1
W04-0910	Background	compound information N	1
I05-3002	Motivation	inv-nsubj nmod study N	2
I05-3002	Motivation	inv-nsubjpass advcl less J	1
I05-3002	Motivation	inv-nsubj problem N	2
I05-3002	Motivation	inv-nsubj nummod two C	2
I05-3002	Motivation	punct , ,	2
I05-3002	Motivation	inv-nsubj nmod conversion N	2
I05-3002	Motivation	inv-nsubjpass auxpass be V	1
I05-3002	Motivation	conj selection N	2
I05-3002	Motivation	inv-nsubjpass dobj conversion N	1
I05-3002	Motivation	inv-nsubjpass address V	1
I05-3002	Motivation	conj compound syllable-word N	2
I05-3002	Motivation	conj compound homophone N	2
I05-3002	Motivation	conj segmentation N	2
I05-3002	Motivation	inv-nsubj amod critical J	2
I05-3002	Motivation	inv-nsubjpass nsubjpass system N	1
I05-3002	Motivation	inv-nsubjpass punct , ,	2
I05-3002	Motivation	cc and C	2
I05-3002	Motivation	inv-nsubjpass nmod conversion N	1
I05-3002	Motivation	inv-nsubj cop be V	2
I05-3002	Uses	inv-dep amod longest J	3
I05-3002	Uses	inv-nsubjpass advcl less J	2
I05-3002	Uses	inv-conj det the D	1
I05-3002	Uses	nmod amod good-turing J	1
I05-3002	Uses	inv-dep amod first J	3
I05-3002	Uses	nmod dep CITANCE N	1
I05-3002	Uses	inv-nsubjpass dobj conversion N	2
I05-3002	Uses	case by I	1
I05-3002	Uses	inv-nsubjpass auxpass be V	2
I05-3002	Uses	amod critical J	1
I05-3002	Uses	inv-nmod develop V	1
I05-3002	Uses	nmod backoff N	1
I05-3002	Uses	inv-conj problem N	1
I05-3002	Uses	inv-nsubjpass punct , ,	4
I05-3002	Uses	nmod case with I	1
I05-3002	Uses	inv-dep amod syllable-word J	3
I05-3002	Uses	inv-nsubjpass nsubjpass system N	2
I05-3002	Uses	inv-nsubjpass address V	2
I05-3002	Uses	inv-dep inv-dep forward R	3
I05-3002	Uses	det a D	1
I05-3002	Uses	compound issue N	1
I05-3002	Uses	compound SRILM N	1
I05-3002	Uses	inv-nmod inv-acl model N	1
I05-3002	Uses	inv-conj amod difficult J	1
I05-3002	Uses	inv-conj inv-nmod one C	1
I05-3002	Uses	inv-conj cc and C	1
I05-3002	Uses	inv-conj case of I	1
I05-3002	Uses	inv-dep strategy N	3
I05-3002	Uses	inv-nsubjpass nmod conversion N	2
I05-3002	Background	inv-nsubj nmod study N	1
I05-3002	Background	inv-dep cc or C	6
I05-3002	Background	conj selection N	1
I05-3002	Background	conj compound homophone N	1
I05-3002	Background	inv-dep advmod where W	6
I05-3002	Background	inv-nsubjpass dobj conversion N	7
I05-3002	Background	compound recognition N	6
I05-3002	Background	inv-conj inv-nmod consist V	2
I05-3002	Background	inv-nmod aux have V	3
I05-3002	Background	inv-nmod cop be V	6
I05-3002	Background	conj segmentation N	1
I05-3002	Background	amod critical J	1
I05-3002	Background	inv-nmod punct , ,	6
I05-3002	Background	conj compound syllable-word N	1
I05-3002	Background	amod contextual J	2
I05-3002	Background	inv-dep advmod usually R	6
I05-3002	Background	inv-dep nsubj n N	6
I05-3002	Background	inv-dep inv-acl:relcl model N	6
I05-3002	Background	inv-nsubjpass nsubjpass system N	7
I05-3002	Background	inv-nsubj nummod two C	1
I05-3002	Background	punct , ,	1
I05-3002	Background	cc and C	1
I05-3002	Background	inv-conj conj 2 L	2
I05-3002	Background	inv-nmod nsubj conversion N	6
I05-3002	Background	compound issue N	1
I05-3002	Background	inv-conj amod difficult J	1
I05-3002	Background	inv-conj inv-nmod one C	1
I05-3002	Background	compound system N	6
I05-3002	Background	inv-conj cc and C	7
I05-3002	Background	inv-nmod nmod field N	6
I05-3002	Background	inv-conj case of I	3
I05-3002	Background	inv-dep 2 C	6
I05-3002	Background	inv-nmod nmod processing N	6
I05-3002	Background	inv-nsubjpass advcl less J	7
I05-3002	Background	inv-conj punct ; :	2
I05-3002	Background	inv-conj det the D	1
I05-3002	Background	inv-dep cop be V	6
I05-3002	Background	inv-nmod task N	6
I05-3002	Background	compound pinyin N	2
I05-3002	Background	inv-nsubj amod critical J	1
I05-3002	Background	inv-nsubj cop be V	1
I05-3002	Background	amod typical J	6
I05-3002	Background	compound speech N	6
I05-3002	Background	inv-nsubj problem N	1
I05-3002	Background	inv-nsubj nmod conversion N	1
I05-3002	Background	inv-nmod amod main J	6
I05-3002	Background	inv-nsubjpass auxpass be V	7
I05-3002	Background	inv-nmod det the D	6
I05-3002	Background	inv-nmod develop V	3
I05-3002	Background	inv-nmod nsubjpass method N	3
I05-3002	Background	inv-conj problem N	1
I05-3002	Background	amod past J	3
I05-3002	Background	inv-nsubjpass punct , ,	14
I05-3002	Background	det the D	3
I05-3002	Background	inv-conj amod mantic J	2
I05-3002	Background	inv-nsubjpass address V	7
I05-3002	Background	amod base V	2
I05-3002	Background	inv-nmod auxpass be V	3
I05-3002	Background	det a D	1
I05-3002	Background	inv-conj compound template N	2
I05-3002	Background	inv-conj matching N	2
I05-3002	Background	inv-dep conj 3 C	6
I05-3002	Background	amod chinese J	6
I05-3002	Background	inv-conj phonetic J	2
I05-3002	Background	compound information N	2
I05-3002	Background	case in I	9
I05-3002	Background	inv-nsubjpass nmod conversion N	7
W10-2910	Background	inv-nmod nsubj improvement N	1
W10-2910	Background	inv-nmod inv-parataxis enable V	1
W10-2910	Background	inv-nmod nmod similarity N	1
W10-2910	Background	inv-nmod det the D	1
W10-2910	Background	advmod e.g. F	1
W10-2910	Background	inv-nmod cop be V	1
W10-2910	Background	inv-nmod punct , ,	1
W10-2910	Background	inv-nmod use N	1
W10-2910	Background	inv-nmod dep i L	1
D12-1027	Uses	inv-nmod inv-acl table N	1
D12-1027	Uses	inv-nmod propose V	1
D12-1027	Uses	case in I	1
D12-1027	CompareOrContrast	amod previous J	1
D12-1027	CompareOrContrast	inv-nsubj nmod example N	1
D12-1027	CompareOrContrast	nmod:poss our P	1
D12-1027	CompareOrContrast	compound work N	1
D12-1027	CompareOrContrast	inv-nsubj punct , ,	1
D12-1027	CompareOrContrast	inv-nsubj experiment V	1
D12-1027	CompareOrContrast	inv-nsubj nmod technique N	1
A00-1022	Uses	amod real-world J	1
A00-1022	Uses	case for I	1
A00-1022	Uses	compound processing N	1
A00-1022	Uses	inv-nmod stem V	1
A00-1022	Uses	inv-nmod compound extraction N	1
A00-1022	Uses	case of I	1
A00-1022	Uses	inv-nmod det a D	1
A00-1022	Uses	amod german J	2
A00-1022	Uses	compound text N	1
A00-1022	Uses	inv-nmod compound information N	1
A00-1022	Uses	inv-nmod nsubj word N	1
A00-1022	Uses	inv-nmod compound core N	1
A00-1022	Uses	inv-nmod inv-appos sme N	1
A00-1022	Uses	inv-nmod system N	1
P07-1007	Prior	inv-nmod case in I	1
P07-1007	Prior	nmod:poss our P	1
P07-1007	Prior	case of I	1
P07-1007	Prior	compound work N	1
P07-1007	Prior	amod prior J	1
P07-1007	Prior	inv-nmod inv-nmod build V	1
P07-1007	Prior	inv-nmod one C	1
N01-1013	Motivation	inv-ccomp inv-xcomp be V	1
N01-1013	Motivation	mark that I	1
N01-1013	Motivation	nmod det some D	1
N01-1013	Motivation	nsubj count N	1
N01-1013	Motivation	punct , ,	2
N01-1013	Motivation	nmod task N	1
N01-1013	Motivation	nmod case for I	1
N01-1013	Motivation	inv-compound ccomp appropriate J	1
N01-1013	Motivation	inv-compound inv-root , ,	1
N01-1013	Motivation	inv-ccomp suggest V	1
N01-1013	Motivation	amod important J	1
N01-1013	Motivation	cop be V	1
N01-1013	Motivation	nsubj amod low J	1
N01-1013	Motivation	inv-compound claim N	1
N01-1013	Motivation	inv-ccomp mark to T	1
N01-1013	CompareOrContrast	inv-nmod claim N	1
N01-1013	CompareOrContrast	inv-nmod use V	1
N01-1013	CompareOrContrast	inv-nmod inv-acl those D	1
N01-1013	CompareOrContrast	inv-nmod ccomp suit V	1
N01-1013	CompareOrContrast	conj al. F	1
N01-1013	CompareOrContrast	inv-nmod inv-nmod throw V	1
N01-1013	CompareOrContrast	conj compound Rooth N	1
N01-1013	CompareOrContrast	inv-nmod inv-acl that D	1
N01-1013	CompareOrContrast	cc and C	1
N01-1013	CompareOrContrast	inv-nmod give V	1
N01-1013	CompareOrContrast	case by I	2
N01-1013	CompareOrContrast	inv-nmod det the D	1
N01-1013	CompareOrContrast	conj compound et F	1
N01-1013	CompareOrContrast	inv-nmod case on I	1
N01-1013	CompareOrContrast	case in I	1
D08-1009	CompareOrContrast	acl:relcl nmod form N	1
D08-1009	CompareOrContrast	inv-nmod inv-acl rule N	1
D08-1009	CompareOrContrast	acl:relcl nsubj which W	1
D08-1009	CompareOrContrast	case by I	1
D08-1009	CompareOrContrast	acl:relcl dobj input N	1
D08-1009	CompareOrContrast	punct , ,	1
D08-1009	CompareOrContrast	inv-nmod case to T	1
D08-1009	CompareOrContrast	inv-nmod inv-nmod related J	1
D08-1009	CompareOrContrast	acl:relcl conj attempt N	1
D08-1009	CompareOrContrast	inv-nmod introduce V	1
D08-1009	CompareOrContrast	acl:relcl convert V	1
D08-1009	CompareOrContrast	case of I	1
D08-1009	CompareOrContrast	acl:relcl cc and C	1
D08-1009	CompareOrContrast	inv-nmod that D	1
J00-2005	Background	nmod:poss Danlos N	1
J00-2005	Background	inv-nmod problem N	1
J00-2005	Background	inv-nmod describe V	1
J00-2005	Background	inv-nmod amod major J	1
J00-2005	Background	conj CITANCE N	1
J00-2005	Background	inv-nmod nsubjpass case N	1
J00-2005	Background	inv-nmod det a D	1
J00-2005	Background	inv-nmod auxpass be V	1
J00-2005	Background	inv-nmod inv-acl system N	1
J00-2005	Background	amod apply V	1
J00-2005	Background	nmod:poss case 's P	1
J00-2005	Background	amod current J	1
J00-2005	Background	cc and C	1
J00-2005	Background	conj compound Paiva N	1
J00-2005	Background	compound book N	1
J00-2005	Background	inv-nmod inv-xcomp seem V	1
J00-2005	Background	inv-nmod survey V	1
J00-2005	Background	case by I	1
J00-2005	Background	inv-nmod mark to T	1
J00-2005	Background	compound system N	1
J00-2005	Background	inv-nmod cop be V	1
